timestamp,region,source,mw
2025-05-09 21:00:00+00:00,North,Solar,7.1494024002896275
2025-05-09 21:00:00+00:00,West,Wind,14.118224770989315
2025-05-09 21:00:00+00:00,West,Solar,9.494601791593082
2025-05-09 22:00:00+00:00,North,Solar,6.298088703832975
2025-05-09 22:00:00+00:00,North,Wind,14.165264046274773
2025-05-09 22:00:00+00:00,West,Wind,14.060259350886481
2025-05-09 22:00:00+00:00,West,Solar,6.984087671809925
2025-05-09 23:00:00+00:00,North,Wind,14.385972822412896
2025-05-09 23:00:00+00:00,West,Solar,8.578161122211325
2025-05-09 23:00:00+00:00,North,Solar,10.993876213761595
2025-05-09 23:00:00+00:00,West,Wind,15.74141851349552
2025-05-10 00:00:00+00:00,West,Solar,10.016861157696408
2025-05-10 00:00:00+00:00,West,Wind,15.600247805358794
2025-05-10 00:00:00+00:00,North,Solar,8.754676120129092
2025-05-10 00:00:00+00:00,North,Wind,16.184568475276613
2025-05-10 01:00:00+00:00,West,Wind,17.25904672125952
2025-05-10 01:00:00+00:00,North,Wind,17.139423394397866
2025-05-10 01:00:00+00:00,North,Solar,9.45138305636404
2025-05-10 01:00:00+00:00,West,Solar,9.778834558112045
2025-05-10 02:00:00+00:00,West,Wind,15.541922518504752
2025-05-10 02:00:00+00:00,North,Solar,10.88450821993827
2025-05-10 02:00:00+00:00,North,Wind,16.10932349711397
2025-05-10 02:00:00+00:00,West,Solar,12.372951369996967
2025-05-10 03:00:00+00:00,West,Solar,14.529756534718196
2025-05-10 03:00:00+00:00,North,Wind,12.726292572524589
2025-05-10 03:00:00+00:00,West,Wind,15.005265343481257
2025-05-10 03:00:00+00:00,North,Solar,16.940967598061196
2025-05-10 04:00:00+00:00,North,Wind,14.084127364633481
2025-05-10 04:00:00+00:00,North,Solar,18.187923989217115
2025-05-10 04:00:00+00:00,West,Wind,12.738097335769334
2025-05-10 04:00:00+00:00,West,Solar,17.810704459096637
2025-05-10 05:00:00+00:00,North,Solar,14.279766443850754
2025-05-10 05:00:00+00:00,North,Wind,14.582270826580793
2025-05-10 05:00:00+00:00,West,Solar,16.753220094534225
2025-05-10 05:00:00+00:00,West,Wind,13.697674688581174
2025-05-10 06:00:00+00:00,West,Solar,20.53669023541802
2025-05-10 06:00:00+00:00,North,Solar,20.919001219617254
2025-05-10 06:00:00+00:00,North,Wind,11.730395663722614
2025-05-10 06:00:00+00:00,West,Wind,13.312802690280018
2025-05-10 07:00:00+00:00,West,Wind,10.586457830228666
2025-05-10 07:00:00+00:00,West,Solar,18.851364783768318
2025-05-10 07:00:00+00:00,North,Solar,18.029762460166257
2025-05-10 07:00:00+00:00,North,Wind,11.578189587098421
2025-05-10 08:00:00+00:00,North,Wind,9.54816959370776
2025-05-10 08:00:00+00:00,West,Solar,17.194725482731656
2025-05-10 08:00:00+00:00,West,Wind,11.700161849089303
2025-05-10 08:00:00+00:00,North,Solar,16.23489648421006
2025-05-10 09:00:00+00:00,North,Wind,8.177419222023417
2025-05-10 09:00:00+00:00,West,Wind,7.084701507829357
2025-05-10 09:00:00+00:00,West,Solar,15.261163014200463
2025-05-10 09:00:00+00:00,North,Solar,11.936690173123834
2025-05-10 10:00:00+00:00,West,Wind,10.058721773137858
2025-05-10 10:00:00+00:00,West,Solar,15.165076084005403
2025-05-10 10:00:00+00:00,North,Solar,12.954271113223232
2025-05-10 10:00:00+00:00,North,Wind,10.67217979819712
2025-05-10 11:00:00+00:00,West,Solar,10.31144033464382
2025-05-10 11:00:00+00:00,North,Wind,6.964146472367895
2025-05-10 11:00:00+00:00,North,Solar,10.383136282811812
2025-05-10 11:00:00+00:00,West,Wind,7.152832122841109
2025-05-10 12:00:00+00:00,North,Wind,4.5007414330155475
2025-05-10 12:00:00+00:00,North,Solar,9.195563101754257
2025-05-10 12:00:00+00:00,West,Wind,8.38428098659638
2025-05-10 12:00:00+00:00,West,Solar,10.155589504569846
2025-05-10 13:00:00+00:00,North,Wind,10.16010837433714
2025-05-10 13:00:00+00:00,North,Solar,6.5565093907887215
2025-05-10 13:00:00+00:00,West,Wind,11.794842716202439
2025-05-10 13:00:00+00:00,West,Solar,8.392050531444067
2025-05-10 14:00:00+00:00,North,Solar,7.253930234463485
2025-05-10 14:00:00+00:00,North,Wind,10.452943284186023
2025-05-10 14:00:00+00:00,West,Wind,7.735466207324619
2025-05-10 14:00:00+00:00,West,Solar,8.175921867905853
2025-05-10 15:00:00+00:00,North,Wind,6.416464623534935
2025-05-10 15:00:00+00:00,North,Solar,8.630938545075438
2025-05-10 15:00:00+00:00,West,Wind,11.91684334338138
2025-05-10 15:00:00+00:00,West,Solar,5.194203718977576
2025-05-10 16:00:00+00:00,West,Solar,6.829756637312734
2025-05-10 16:00:00+00:00,North,Wind,11.62149509375633
2025-05-10 16:00:00+00:00,West,Wind,8.358830742691861
2025-05-10 16:00:00+00:00,North,Solar,10.858182861262904
2025-05-10 17:00:00+00:00,West,Solar,7.980517402719192
2025-05-10 17:00:00+00:00,West,Wind,13.724709429191428
2025-05-10 17:00:00+00:00,North,Solar,8.40092065468208
2025-05-10 17:00:00+00:00,North,Wind,11.119976236575912
2025-05-10 18:00:00+00:00,West,Wind,14.800278191066385
2025-05-10 18:00:00+00:00,West,Solar,8.837057054418608
2025-05-10 18:00:00+00:00,North,Solar,8.03965432742832
2025-05-10 18:00:00+00:00,North,Wind,12.885329288483726
2025-05-10 19:00:00+00:00,West,Solar,9.187473119540602
2025-05-10 19:00:00+00:00,North,Solar,8.946803231460128
2025-05-10 19:00:00+00:00,West,Wind,12.480362557129329
2025-05-10 19:00:00+00:00,North,Wind,14.147936303406205
2025-05-10 20:00:00+00:00,North,Solar,9.74260375227567
2025-05-10 20:00:00+00:00,West,Wind,16.46321604560515
2025-05-10 20:00:00+00:00,West,Solar,7.140982316344929
2025-05-10 20:00:00+00:00,North,Wind,13.578033770295606
2025-05-10 21:00:00+00:00,North,Solar,6.034357186769024
2025-05-10 21:00:00+00:00,West,Solar,7.233925853987076
2025-05-10 21:00:00+00:00,West,Wind,12.72340576112759
2025-05-10 21:00:00+00:00,North,Wind,13.589470552865066
2025-05-10 22:00:00+00:00,North,Solar,7.552327411977383
2025-05-10 22:00:00+00:00,West,Solar,10.349824128723355
2025-05-10 22:00:00+00:00,West,Wind,13.748973331817146
2025-05-10 22:00:00+00:00,North,Wind,13.85565220538564
2025-05-10 23:00:00+00:00,West,Wind,12.572077629564859
2025-05-10 23:00:00+00:00,West,Solar,7.9735596778769855
2025-05-10 23:00:00+00:00,North,Solar,5.8224098116532605
2025-05-10 23:00:00+00:00,North,Wind,13.185705667031117
2025-05-11 00:00:00+00:00,West,Solar,9.490142988737848
2025-05-11 00:00:00+00:00,North,Solar,10.000991230255218
2025-05-11 00:00:00+00:00,West,Wind,16.53098018127891
2025-05-11 00:00:00+00:00,North,Wind,18.91350478041045
2025-05-11 01:00:00+00:00,West,Wind,18.25051955852118
2025-05-11 01:00:00+00:00,North,Wind,14.711336823563716
2025-05-11 01:00:00+00:00,North,Solar,9.711044159027479
2025-05-11 01:00:00+00:00,West,Solar,10.003817430697792
2025-05-11 02:00:00+00:00,West,Solar,11.389433040677979
2025-05-11 02:00:00+00:00,North,Wind,14.441636971297315
2025-05-11 02:00:00+00:00,North,Solar,9.729058641243528
2025-05-11 02:00:00+00:00,West,Wind,15.259705970564823
2025-05-11 03:00:00+00:00,West,Solar,9.787699362983563
2025-05-11 03:00:00+00:00,North,Solar,11.818533251678826
2025-05-11 03:00:00+00:00,North,Wind,12.672562842974664
2025-05-11 03:00:00+00:00,West,Wind,12.972474025693064
2025-05-11 04:00:00+00:00,West,Wind,16.64480956170411
2025-05-11 04:00:00+00:00,North,Wind,9.759497447519246
2025-05-11 04:00:00+00:00,North,Solar,13.474527873558268
2025-05-11 04:00:00+00:00,West,Solar,13.878573400330819
2025-05-11 05:00:00+00:00,West,Wind,14.31307969776652
2025-05-11 05:00:00+00:00,West,Solar,13.461478099184417
2025-05-11 05:00:00+00:00,North,Wind,11.439756020933379
2025-05-11 05:00:00+00:00,North,Solar,14.296646395041744
2025-05-11 06:00:00+00:00,North,Wind,13.492556502883588
2025-05-11 06:00:00+00:00,North,Solar,13.400789283106972
2025-05-11 06:00:00+00:00,West,Wind,10.446272395622174
2025-05-11 06:00:00+00:00,West,Solar,17.078912773908463
2025-05-11 07:00:00+00:00,North,Solar,13.395686335318088
2025-05-11 07:00:00+00:00,West,Solar,15.224656787580315
2025-05-11 07:00:00+00:00,West,Wind,14.04083216384937
2025-05-11 07:00:00+00:00,North,Wind,7.495616101892291
2025-05-11 08:00:00+00:00,West,Solar,12.10233884203884
2025-05-11 08:00:00+00:00,West,Wind,12.235816939120173
2025-05-11 08:00:00+00:00,North,Solar,14.372008298450043
2025-05-11 08:00:00+00:00,North,Wind,10.19164853243428
2025-05-11 09:00:00+00:00,West,Wind,8.134268299015565
2025-05-11 09:00:00+00:00,North,Solar,12.335527195516407
2025-05-11 09:00:00+00:00,West,Solar,13.963213815400572
2025-05-11 09:00:00+00:00,North,Wind,10.328108833302549
2025-05-11 10:00:00+00:00,West,Wind,9.153387545035267
2025-05-11 10:00:00+00:00,West,Solar,8.612898127080433
2025-05-11 10:00:00+00:00,North,Solar,6.952339362853561
2025-05-11 10:00:00+00:00,North,Wind,6.705377660532348
2025-05-11 11:00:00+00:00,North,Solar,9.857057547923901
2025-05-11 11:00:00+00:00,West,Wind,8.574508781048085
2025-05-11 11:00:00+00:00,North,Wind,10.03681808302841
2025-05-11 11:00:00+00:00,West,Solar,8.33902218027823
2025-05-11 12:00:00+00:00,West,Solar,11.138791002512276
2025-05-11 12:00:00+00:00,North,Wind,10.465592708441156
2025-05-11 12:00:00+00:00,North,Solar,7.121699129343413
2025-05-11 12:00:00+00:00,West,Wind,7.59920694242137
2025-05-11 13:00:00+00:00,West,Wind,8.720192805153058
2025-05-11 13:00:00+00:00,North,Solar,7.551658672802135
2025-05-11 13:00:00+00:00,West,Solar,7.470773100842736
2025-05-11 13:00:00+00:00,North,Wind,13.696397442997108
2025-05-11 14:00:00+00:00,West,Wind,8.05138260684301
2025-05-11 14:00:00+00:00,North,Solar,8.877719095504098
2025-05-11 14:00:00+00:00,West,Solar,9.178275753499321
2025-05-11 14:00:00+00:00,North,Wind,7.517740573901069
2025-05-11 15:00:00+00:00,North,Wind,7.344598380070778
2025-05-11 15:00:00+00:00,West,Wind,11.367717286637179
2025-05-11 15:00:00+00:00,North,Solar,7.4086471023485565
2025-05-11 15:00:00+00:00,West,Solar,9.432443025740142
2025-05-11 16:00:00+00:00,North,Wind,12.844858980415385
2025-05-11 16:00:00+00:00,West,Wind,10.82598611210673
2025-05-11 16:00:00+00:00,North,Solar,7.49199993317666
2025-05-11 16:00:00+00:00,West,Solar,8.996483605770091
2025-05-11 17:00:00+00:00,West,Wind,11.136300220905417
2025-05-11 17:00:00+00:00,West,Solar,10.516142183551253
2025-05-11 17:00:00+00:00,North,Solar,6.854479208913267
2025-05-11 17:00:00+00:00,North,Wind,12.972192107520518
2025-05-11 18:00:00+00:00,West,Solar,7.452219957640374
2025-05-11 18:00:00+00:00,North,Solar,9.022636437374357
2025-05-11 18:00:00+00:00,West,Wind,13.199217319334885
2025-05-11 18:00:00+00:00,North,Wind,14.153662873184958
2025-05-11 19:00:00+00:00,West,Wind,13.72179303994525
2025-05-11 19:00:00+00:00,North,Solar,9.288655911950539
2025-05-11 19:00:00+00:00,West,Solar,7.916271266199233
2025-05-11 19:00:00+00:00,North,Wind,14.478217230550987
2025-05-11 20:00:00+00:00,West,Solar,8.222101571742712
2025-05-11 20:00:00+00:00,West,Wind,10.919549761918221
2025-05-11 20:00:00+00:00,North,Solar,7.12900966701062
2025-05-11 20:00:00+00:00,North,Wind,13.113032743457191
2025-05-11 21:00:00+00:00,North,Solar,7.076088608482865
2025-05-11 21:00:00+00:00,North,Wind,16.520709786910004
2025-05-11 21:00:00+00:00,West,Solar,7.852866633027191
2025-05-11 21:00:00+00:00,West,Wind,14.561664354099372
2025-05-11 22:00:00+00:00,West,Wind,13.336209066096487
2025-05-11 22:00:00+00:00,North,Wind,15.650390877487183
2025-05-11 22:00:00+00:00,North,Solar,6.095085583700972
2025-05-11 22:00:00+00:00,West,Solar,6.99189618339117
2025-05-11 23:00:00+00:00,North,Solar,8.39563712175381
2025-05-11 23:00:00+00:00,West,Wind,16.08534923835364
2025-05-11 23:00:00+00:00,West,Solar,6.948577813209747
2025-05-11 23:00:00+00:00,North,Wind,17.478071385123414
2025-05-12 00:00:00+00:00,North,Solar,8.533325139340961
2025-05-12 00:00:00+00:00,West,Wind,14.036674988541847
2025-05-12 00:00:00+00:00,North,Wind,15.731958635348438
2025-05-12 00:00:00+00:00,West,Solar,9.020022719220123
2025-05-12 01:00:00+00:00,North,Wind,10.189679627097014
2025-05-12 01:00:00+00:00,North,Solar,11.23328195421219
2025-05-12 01:00:00+00:00,West,Solar,10.57430463936192
2025-05-12 01:00:00+00:00,West,Wind,13.865678450614677
2025-05-12 02:00:00+00:00,North,Wind,16.838849442838285
2025-05-12 02:00:00+00:00,West,Solar,9.386954897122422
2025-05-12 02:00:00+00:00,North,Solar,11.96336712923493
2025-05-12 02:00:00+00:00,West,Wind,16.048706596058096
2025-05-12 03:00:00+00:00,North,Solar,12.948542069816947
2025-05-12 03:00:00+00:00,West,Solar,16.018879700255916
2025-05-12 03:00:00+00:00,North,Wind,14.735551161837416
2025-05-12 03:00:00+00:00,West,Wind,15.628052309281232
2025-05-12 04:00:00+00:00,North,Wind,16.074801884007563
2025-05-12 04:00:00+00:00,North,Solar,12.26846825211415
2025-05-12 04:00:00+00:00,West,Solar,13.143828200329553
2025-05-12 04:00:00+00:00,West,Wind,11.918714167039576
2025-05-12 05:00:00+00:00,North,Wind,11.157793871725032
2025-05-12 05:00:00+00:00,West,Wind,11.059457188864034
2025-05-12 05:00:00+00:00,North,Solar,16.283963562537796
2025-05-12 05:00:00+00:00,West,Solar,18.279990952997814
2025-05-12 06:00:00+00:00,North,Solar,17.415557681641783
2025-05-12 06:00:00+00:00,North,Wind,10.468400614158604
2025-05-12 06:00:00+00:00,West,Solar,16.30994076001972
2025-05-12 06:00:00+00:00,West,Wind,14.135650257510854
2025-05-12 07:00:00+00:00,North,Wind,11.044733232679532
2025-05-12 07:00:00+00:00,North,Solar,16.488286428583276
2025-05-12 07:00:00+00:00,West,Solar,18.313116940363404
2025-05-12 07:00:00+00:00,West,Wind,13.34130046183419
2025-05-12 08:00:00+00:00,West,Wind,11.354632970506465
2025-05-12 08:00:00+00:00,West,Solar,15.427100450759824
2025-05-12 08:00:00+00:00,North,Wind,11.810824361116236
2025-05-12 08:00:00+00:00,North,Solar,16.89785841398858
2025-05-12 09:00:00+00:00,West,Solar,15.199909953233124
2025-05-12 09:00:00+00:00,West,Wind,9.749727017898145
2025-05-12 09:00:00+00:00,North,Solar,17.970123199320057
2025-05-12 09:00:00+00:00,North,Wind,7.817217536934508
2025-05-12 10:00:00+00:00,North,Solar,12.607949715394255
2025-05-12 10:00:00+00:00,West,Solar,12.669895576467846
2025-05-12 10:00:00+00:00,West,Wind,9.277219055586682
2025-05-12 10:00:00+00:00,North,Wind,8.459492971918655
2025-05-12 11:00:00+00:00,West,Wind,8.876553916670655
2025-05-12 11:00:00+00:00,West,Solar,12.043980903629482
2025-05-12 11:00:00+00:00,North,Solar,10.665110527666018
2025-05-12 11:00:00+00:00,North,Wind,8.224085229536957
2025-05-12 12:00:00+00:00,North,Solar,11.119595413214007
2025-05-12 12:00:00+00:00,West,Wind,11.000285179981502
2025-05-12 12:00:00+00:00,North,Wind,9.763074242383219
2025-05-12 12:00:00+00:00,West,Solar,8.18341024319837
2025-05-12 13:00:00+00:00,North,Solar,6.728320085010982
2025-05-12 13:00:00+00:00,North,Wind,9.29934235200234
2025-05-12 13:00:00+00:00,West,Wind,7.396425949119001
2025-05-12 13:00:00+00:00,West,Solar,7.851106619996047
2025-05-12 14:00:00+00:00,North,Wind,9.084932209947173
2025-05-12 14:00:00+00:00,North,Solar,7.51463541774195
2025-05-12 14:00:00+00:00,West,Solar,7.0398337376563
2025-05-12 14:00:00+00:00,West,Wind,13.370324318782565
2025-05-12 15:00:00+00:00,North,Solar,7.302396047204855
2025-05-12 15:00:00+00:00,North,Wind,9.263810103100337
2025-05-12 15:00:00+00:00,West,Wind,8.955119485005923
2025-05-12 15:00:00+00:00,West,Solar,7.258586002105742
2025-05-12 16:00:00+00:00,North,Wind,12.139296672241944
2025-05-12 16:00:00+00:00,West,Solar,9.886823346861725
2025-05-12 16:00:00+00:00,North,Solar,7.851891318904408
2025-05-12 16:00:00+00:00,West,Wind,10.550935039589483
2025-05-12 17:00:00+00:00,North,Wind,11.621655225059051
2025-05-12 17:00:00+00:00,West,Solar,7.57418495072022
2025-05-12 17:00:00+00:00,North,Solar,7.550147473412892
2025-05-12 17:00:00+00:00,West,Wind,12.83144832401788
2025-05-12 18:00:00+00:00,West,Solar,7.6934179251466945
2025-05-12 18:00:00+00:00,West,Wind,12.3505821691153
2025-05-12 18:00:00+00:00,North,Solar,10.01264686803449
2025-05-12 18:00:00+00:00,North,Wind,13.92282650281818
2025-05-12 19:00:00+00:00,West,Solar,10.520648462540775
2025-05-12 19:00:00+00:00,North,Wind,12.064328398462607
2025-05-12 19:00:00+00:00,West,Wind,12.810391840029313
2025-05-12 19:00:00+00:00,North,Solar,9.417984261933409
2025-05-12 20:00:00+00:00,North,Wind,11.730636056352305
2025-05-12 20:00:00+00:00,West,Solar,8.049470097108202
2025-05-12 20:00:00+00:00,North,Solar,6.768825075537032
2025-05-12 20:00:00+00:00,West,Wind,15.19385276660571
2025-05-12 21:00:00+00:00,West,Solar,8.262195584546301
2025-05-12 21:00:00+00:00,North,Wind,13.352609935652056
2025-05-12 21:00:00+00:00,West,Wind,16.247759890843167
2025-05-12 21:00:00+00:00,North,Solar,7.490966878953502
2025-05-12 22:00:00+00:00,West,Solar,8.127066182859384
2025-05-12 22:00:00+00:00,North,Wind,13.80587829674847
2025-05-12 22:00:00+00:00,North,Solar,8.090077419358146
2025-05-12 22:00:00+00:00,West,Wind,17.12739558478889
2025-05-12 23:00:00+00:00,West,Wind,15.142121546769726
2025-05-12 23:00:00+00:00,West,Solar,8.617775089920444
2025-05-12 23:00:00+00:00,North,Wind,18.304975523480476
2025-05-12 23:00:00+00:00,North,Solar,9.147759137172265
2025-05-13 00:00:00+00:00,North,Wind,13.622542243315355
2025-05-13 00:00:00+00:00,North,Solar,9.959401037300829
2025-05-13 00:00:00+00:00,West,Solar,7.252026748780998
2025-05-13 00:00:00+00:00,West,Wind,16.655012939263614
2025-05-13 01:00:00+00:00,West,Solar,11.72954542294469
2025-05-13 01:00:00+00:00,West,Wind,16.693900413016042
2025-05-13 01:00:00+00:00,North,Solar,10.310422113767455
2025-05-13 01:00:00+00:00,North,Wind,16.51686282765845
2025-05-13 02:00:00+00:00,North,Solar,14.078407974250608
2025-05-13 02:00:00+00:00,West,Solar,14.588534106472727
2025-05-13 02:00:00+00:00,West,Wind,14.983641384603011
2025-05-13 02:00:00+00:00,North,Wind,16.385530954636472
2025-05-13 03:00:00+00:00,West,Solar,17.95432886256104
2025-05-13 03:00:00+00:00,North,Solar,16.272989376046876
2025-05-13 03:00:00+00:00,North,Wind,14.431018881038769
2025-05-13 03:00:00+00:00,West,Wind,17.208880920150335
2025-05-13 04:00:00+00:00,North,Solar,20.867908463193515
2025-05-13 04:00:00+00:00,North,Wind,18.8864470619903
2025-05-13 04:00:00+00:00,West,Solar,21.855690226797062
2025-05-13 04:00:00+00:00,West,Wind,12.349947195830737
2025-05-13 05:00:00+00:00,North,Solar,22.10369039759543
2025-05-13 05:00:00+00:00,North,Wind,15.382898950302032
2025-05-13 05:00:00+00:00,West,Solar,17.78328637945555
2025-05-13 05:00:00+00:00,West,Wind,11.627393031959613
2025-05-13 06:00:00+00:00,North,Wind,16.248015530919474
2025-05-13 06:00:00+00:00,West,Wind,12.630014535965426
2025-05-13 06:00:00+00:00,West,Solar,26.615622630735135
2025-05-13 06:00:00+00:00,North,Solar,23.01751461219756
2025-05-13 07:00:00+00:00,West,Wind,8.296139182733802
2025-05-13 07:00:00+00:00,North,Wind,10.052247381106486
2025-05-13 07:00:00+00:00,North,Solar,24.746287010223476
2025-05-13 07:00:00+00:00,West,Solar,23.450436668032484
2025-05-13 08:00:00+00:00,West,Wind,13.846975506201519
2025-05-13 08:00:00+00:00,North,Wind,12.803407555501563
2025-05-13 08:00:00+00:00,West,Solar,21.07191269613576
2025-05-13 08:00:00+00:00,North,Solar,19.694275809878174
2025-05-13 09:00:00+00:00,West,Wind,12.670951529761046
2025-05-13 09:00:00+00:00,North,Wind,10.981204760031789
2025-05-13 09:00:00+00:00,West,Solar,18.16003824979916
2025-05-13 09:00:00+00:00,North,Solar,20.508121436212818
2025-05-13 10:00:00+00:00,North,Solar,17.499779931812807
2025-05-13 10:00:00+00:00,North,Wind,10.77379771051191
2025-05-13 10:00:00+00:00,West,Solar,13.64430881037727
2025-05-13 10:00:00+00:00,West,Wind,8.399399458451263
2025-05-13 11:00:00+00:00,West,Solar,10.862856917173318
2025-05-13 11:00:00+00:00,North,Wind,8.832885925434484
2025-05-13 11:00:00+00:00,North,Solar,11.778128946841523
2025-05-13 11:00:00+00:00,West,Wind,10.536831059187092
2025-05-13 12:00:00+00:00,West,Wind,8.591668303067749
2025-05-13 12:00:00+00:00,North,Solar,8.58882976057882
2025-05-13 12:00:00+00:00,North,Wind,9.544814245342087
2025-05-13 12:00:00+00:00,West,Solar,9.107407276267502
2025-05-13 13:00:00+00:00,West,Solar,7.904309673742149
2025-05-13 13:00:00+00:00,West,Wind,11.014255605358732
2025-05-13 13:00:00+00:00,North,Wind,12.983248029902077
2025-05-13 13:00:00+00:00,North,Solar,10.588546132594328
2025-05-13 14:00:00+00:00,West,Wind,9.761973260926348
2025-05-13 14:00:00+00:00,North,Wind,11.29403352532063
2025-05-13 14:00:00+00:00,North,Solar,6.58761882300185
2025-05-13 14:00:00+00:00,West,Solar,8.719210043231351
2025-05-13 15:00:00+00:00,North,Solar,10.484314758882133
2025-05-13 15:00:00+00:00,West,Solar,10.159755940176398
2025-05-13 15:00:00+00:00,West,Wind,9.603650688138282
2025-05-13 15:00:00+00:00,North,Wind,9.905113637843142
2025-05-13 16:00:00+00:00,North,Wind,11.557060622297552
2025-05-13 16:00:00+00:00,North,Solar,8.633373858280134
2025-05-13 16:00:00+00:00,West,Solar,8.735809365750125
2025-05-13 16:00:00+00:00,West,Wind,10.951292209048363
2025-05-13 17:00:00+00:00,North,Solar,9.132246424215733
2025-05-13 17:00:00+00:00,West,Wind,15.422369653519267
2025-05-13 17:00:00+00:00,North,Wind,13.551892394755804
2025-05-13 17:00:00+00:00,West,Solar,10.015353134549068
2025-05-13 18:00:00+00:00,West,Wind,14.509832050481341
2025-05-13 18:00:00+00:00,North,Wind,15.944584881170226
2025-05-13 18:00:00+00:00,West,Solar,8.00081036109653
2025-05-13 18:00:00+00:00,North,Solar,7.833083582032026
2025-05-13 19:00:00+00:00,West,Wind,13.738774409017914
2025-05-13 19:00:00+00:00,West,Solar,10.01870207586216
2025-05-13 19:00:00+00:00,North,Wind,15.010918780687007
2025-05-13 19:00:00+00:00,North,Solar,7.319699708289362
2025-05-13 20:00:00+00:00,West,Wind,16.63947124849854
2025-05-13 20:00:00+00:00,West,Solar,6.446530684941188
2025-05-13 20:00:00+00:00,North,Wind,14.205076426417726
2025-05-13 20:00:00+00:00,North,Solar,10.374026977084506
2025-05-13 21:00:00+00:00,North,Wind,16.897028734217628
2025-05-13 21:00:00+00:00,West,Wind,18.456607669580965
2025-05-13 21:00:00+00:00,West,Solar,6.127422592235129
2025-05-13 21:00:00+00:00,North,Solar,9.902343866906884
2025-05-13 22:00:00+00:00,West,Wind,16.945727946754122
2025-05-13 22:00:00+00:00,West,Solar,13.190456122544237
2025-05-13 22:00:00+00:00,North,Wind,19.633800095787795
2025-05-13 22:00:00+00:00,North,Solar,5.597705537884622
2025-05-13 23:00:00+00:00,West,Solar,6.825890390037893
2025-05-13 23:00:00+00:00,West,Wind,16.07461376434183
2025-05-13 23:00:00+00:00,North,Wind,20.58219793032611
2025-05-13 23:00:00+00:00,North,Solar,10.416367546810669
2025-05-14 00:00:00+00:00,North,Solar,6.92988549008973
2025-05-14 00:00:00+00:00,West,Wind,14.903066320697318
2025-05-14 00:00:00+00:00,North,Wind,15.249438856850578
2025-05-14 00:00:00+00:00,West,Solar,9.471912805293117
2025-05-14 01:00:00+00:00,West,Solar,9.754510189938495
2025-05-14 01:00:00+00:00,North,Wind,15.061366000360911
2025-05-14 01:00:00+00:00,West,Wind,16.86297300862897
2025-05-14 01:00:00+00:00,North,Solar,11.128717265364054
2025-05-14 02:00:00+00:00,North,Wind,14.67750381476625
2025-05-14 02:00:00+00:00,West,Solar,16.232473553119785
2025-05-14 02:00:00+00:00,West,Wind,19.13325615459601
2025-05-14 02:00:00+00:00,North,Solar,15.66383006379823
2025-05-14 03:00:00+00:00,North,Solar,22.165305781633407
2025-05-14 03:00:00+00:00,West,Wind,14.966694851237376
2025-05-14 03:00:00+00:00,West,Solar,20.121181068283693
2025-05-14 03:00:00+00:00,North,Wind,16.696367882384312
2025-05-14 04:00:00+00:00,West,Solar,26.474387143161465
2025-05-14 04:00:00+00:00,North,Wind,16.338656922383926
2025-05-14 04:00:00+00:00,West,Wind,14.60762908123451
2025-05-14 04:00:00+00:00,North,Solar,21.952233357541783
2025-05-14 05:00:00+00:00,North,Wind,13.501416526231436
2025-05-14 05:00:00+00:00,West,Solar,30.797837231144243
2025-05-14 05:00:00+00:00,West,Wind,14.471767176065534
2025-05-14 05:00:00+00:00,North,Solar,26.2972701124233
2025-05-14 06:00:00+00:00,West,Solar,30.224376957805532
2025-05-14 06:00:00+00:00,North,Wind,18.906530352125635
2025-05-14 06:00:00+00:00,North,Solar,28.37955859609248
2025-05-14 06:00:00+00:00,West,Wind,15.297702104075606
2025-05-14 07:00:00+00:00,North,Solar,29.405720660492534
2025-05-14 07:00:00+00:00,North,Wind,14.777670305166593
2025-05-14 07:00:00+00:00,West,Solar,29.966382647646114
2025-05-14 07:00:00+00:00,West,Wind,11.094441503220082
2025-05-14 08:00:00+00:00,North,Wind,11.752798212431415
2025-05-14 08:00:00+00:00,West,Solar,29.334301468436216
2025-05-14 08:00:00+00:00,North,Solar,23.04289634736758
2025-05-14 08:00:00+00:00,West,Wind,12.155479207587517
2025-05-14 09:00:00+00:00,North,Solar,20.449339583809703
2025-05-14 09:00:00+00:00,West,Wind,15.791734236189985
2025-05-14 09:00:00+00:00,West,Solar,23.549340662087214
2025-05-14 09:00:00+00:00,North,Wind,13.010846513323138
2025-05-14 10:00:00+00:00,West,Wind,9.477757637370424
2025-05-14 10:00:00+00:00,West,Solar,13.687193637090934
2025-05-14 10:00:00+00:00,North,Wind,11.886591340798008
2025-05-14 10:00:00+00:00,North,Solar,13.037439901593574
2025-05-14 11:00:00+00:00,West,Solar,12.210962912548206
2025-05-14 11:00:00+00:00,North,Wind,13.593770007445304
2025-05-14 11:00:00+00:00,North,Solar,9.619145895141457
2025-05-14 11:00:00+00:00,West,Wind,12.394895150666287
2025-05-14 12:00:00+00:00,North,Wind,10.195958996356179
2025-05-14 12:00:00+00:00,West,Solar,8.27460959003519
2025-05-14 12:00:00+00:00,North,Solar,10.046218382584907
2025-05-14 12:00:00+00:00,West,Wind,10.650996647866473
2025-05-14 13:00:00+00:00,West,Wind,8.980653636801767
2025-05-14 13:00:00+00:00,North,Solar,10.311160799566482
2025-05-14 13:00:00+00:00,West,Solar,11.453004539884207
2025-05-14 13:00:00+00:00,North,Wind,9.906798667316986
